user_id,event_name,event_dt,duration_sec
3db2-9ff0d52,tutorial_completed,2020-06-23 02:33:40,2535
3db4--_6f_d4,tutorial_completed,2020-05-04 08:26:26,2075
3db505cdb841,tutorial_completed,2020-05-07 01:39:20,5197
3db7-8824a72,tutorial_completed,2020-04-23 04:21:29,1965
3dbbfd7a0cc7,tutorial_completed,2020-05-16 20:21:56,2538
3dbddf6ff37d,tutorial_completed,2020-05-14 02:54:28,1926
3dc--7-381d3,tutorial_completed,2020-04-11 09:29:16,1088
3dc1d5790d79,tutorial_completed,2020-05-02 06:30:42,3081
3dc2-43-_9cc,tutorial_completed,2020-05-21 22:35:42,2934
3dc45_7d79c6,tutorial_completed,2020-05-21 23:49:29,3000
3dc_58d60115,tutorial_completed,2020-04-25 08:22:28,1546
3dcb_7020f2c,tutorial_completed,2020-04-15 04:58:13,4105
3dcfa5b68821,tutorial_completed,2020-06-18 12:44:35,4421
3dd49955c967,tutorial_completed,2020-04-12 11:39:43,642
3dd4d53db7-_,tutorial_completed,2020-04-26 08:24:40,3346
3dd4f89b1012,tutorial_completed,2020-04-18 22:13:48,8266
3dd6-8b_b8__,tutorial_completed,2020-05-07 12:31:58,997
3ddd5034_a33,tutorial_completed,2020-05-04 02:32:12,1994
3ddf74-43b34,tutorial_completed,2020-05-16 16:19:05,763
3df-4ba0c11d,tutorial_completed,2020-06-19 12:01:38,3204
3df1d-84d036,tutorial_completed,2020-05-06 10:47:11,3719
3df637310d7b,tutorial_completed,2020-04-28 20:00:10,3303
3df6fd0fb856,tutorial_completed,2020-04-12 09:45:33,4337
3df8d37d-645,tutorial_completed,2020-05-19 14:28:23,1444
3dfa18-92379,tutorial_completed,2020-04-11 21:55:34,1672
3dfca7ff4c6a,tutorial_completed,2020-04-28 23:50:39,1705
3dfd81879d-5,tutorial_completed,2020-06-18 16:52:09,2784
3dfd952f493a,tutorial_completed,2020-04-25 10:51:32,1613
3dfdfc7351b0,tutorial_completed,2020-06-02 01:37:26,1540
3f-59816-d5d,tutorial_completed,2020-06-04 10:38:55,2081
3f-_bd8d08af,tutorial_completed,2020-04-29 16:52:19,1269
3f-a24cd78_9,tutorial_completed,2020-04-12 10:47:57,2182
3f-ac14d5d9d,tutorial_completed,2020-05-26 11:21:38,4950
3f-c1b676a5a,tutorial_completed,2020-05-31 22:51:02,2507
3f-fcc3f5063,tutorial_completed,2020-04-09 19:06:40,850
3f0-a75bac5_,tutorial_completed,2020-04-04 03:09:54,2848
3f0080_94_0_,tutorial_completed,2020-04-16 18:34:24,2918
3f02261f0_29,tutorial_completed,2020-04-05 14:56:11,2500
3f045-566a2b,tutorial_completed,2020-05-17 15:23:33,5621
3f048a_a8d07,tutorial_completed,2020-05-17 04:54:44,1703
3f0b--d1-50f,tutorial_completed,2020-04-15 08:27:01,4703
3f102d74cd83,tutorial_completed,2020-05-31 01:40:54,2921
3f107f4ca8c-,tutorial_completed,2020-05-06 18:11:39,1075
3f1156d636c5,tutorial_completed,2020-04-29 12:00:28,3437
3f13f-5b7ac8,tutorial_completed,2020-06-10 01:44:43,3451
3f15773_-828,tutorial_completed,2020-04-01 14:05:39,2454
3f15cc17-c5d,tutorial_completed,2020-04-29 11:15:15,2740
3f2-1c41c77a,tutorial_completed,2020-06-19 05:25:29,4373
3f23d7034879,tutorial_completed,2020-04-10 00:22:40,3806
3f24-879262d,tutorial_completed,2020-06-11 03:08:19,1521
3f2470_56b07,tutorial_completed,2020-05-07 13:42:31,1475
3f248afd5559,tutorial_completed,2020-04-13 21:34:39,1914
3f25-48a525c,tutorial_completed,2020-04-04 20:10:35,5035
3f25a9--80d7,tutorial_completed,2020-06-22 18:44:53,2784
3f27af1146cf,tutorial_completed,2020-05-30 07:52:16,1775
3f28c9a112_-,tutorial_completed,2020-06-17 12:22:20,3086
3f2_84cf_65a,tutorial_completed,2020-06-26 05:47:44,589
3f2d0-f04451,tutorial_completed,2020-05-18 11:50:54,4090
3f2f2120b972,tutorial_completed,2020-04-21 05:32:09,1033
3f30a5f1d6_7,tutorial_completed,2020-06-25 15:19:18,4741
3f30bcdac3_c,tutorial_completed,2020-04-16 07:37:22,3070
3f31c475fc59,tutorial_completed,2020-05-25 16:01:11,4539
3f32a23-07b7,tutorial_completed,2020-05-27 18:47:31,2437
3f32c345db5-,tutorial_completed,2020-04-24 16:46:39,1312
3f37_6cb0232,tutorial_completed,2020-06-07 04:29:59,2134
3f3880d-32_8,tutorial_completed,2020-04-04 07:05:14,3166
3f3a6266d_04,tutorial_completed,2020-05-25 09:09:05,668
3f3c97a1-081,tutorial_completed,2020-04-09 05:07:04,3670
3f3f95-__3-0,tutorial_completed,2020-06-17 02:50:05,4864
3f40a8311fd7,tutorial_completed,2020-06-25 14:15:19,1664
3f40b-c0ca84,tutorial_completed,2020-06-02 08:19:09,2251
3f434fcaca63,tutorial_completed,2020-04-28 05:02:26,2891
3f45-_093cd7,tutorial_completed,2020-06-07 13:45:10,1390
3f497d3d6a7_,tutorial_completed,2020-05-19 17:06:55,2055
3f54c71f5803,tutorial_completed,2020-04-03 17:12:20,2195
3f5a4f3db2f4,tutorial_completed,2020-04-06 04:28:36,3663
3f5b1136c485,tutorial_completed,2020-05-03 14:17:43,1820
3f61b196_2c2,tutorial_completed,2020-05-17 07:17:44,2460
3f689394-__9,tutorial_completed,2020-05-29 04:09:09,3376
3f68d-0c7_-_,tutorial_completed,2020-05-15 13:30:24,655
3f6_857-5ca7,tutorial_completed,2020-04-15 06:03:49,3972
3f6ba-cf12_4,tutorial_completed,2020-04-14 10:46:16,1884
3f6dd1-f2273,tutorial_completed,2020-06-16 19:03:41,979
3f7-_8-1206b,tutorial_completed,2020-06-06 04:08:21,1441
3f711088722f,tutorial_completed,2020-06-07 12:39:17,4802
3f7314465b24,tutorial_completed,2020-05-24 22:34:08,1157
3f736f2a2621,tutorial_completed,2020-06-06 11:56:42,5667
3f74_6a-0_4c,tutorial_completed,2020-06-11 07:49:14,3628
3f74af-c-609,tutorial_completed,2020-05-26 06:22:57,3020
3f76d40a7990,tutorial_completed,2020-05-07 22:10:53,3922
3f76fa2_-b_0,tutorial_completed,2020-04-19 02:44:15,2900
3f79f855b_d4,tutorial_completed,2020-05-14 11:42:14,794
3f7_0_850c76,tutorial_completed,2020-06-03 05:20:15,2019
3f7b4207f4c3,tutorial_completed,2020-05-26 02:39:30,4913
3f7c8419a552,tutorial_completed,2020-06-24 22:17:56,1514
3f7cd-6b938b,tutorial_completed,2020-04-13 13:17:28,2955
3f7f3_80d5bc,tutorial_completed,2020-05-12 18:12:23,726
3f7ff46b2f36,tutorial_completed,2020-04-05 14:16:48,3619
3f84_1956_ac,tutorial_completed,2020-05-23 17:35:10,2037
3f87443c4052,tutorial_completed,2020-06-24 04:46:50,1854
3f87d78291f7,tutorial_completed,2020-04-13 23:34:52,4444
3f8d9d986a-b,tutorial_completed,2020-04-04 23:10:02,3856
3f8f4c6a22d2,tutorial_completed,2020-04-13 22:12:48,3279
3f92d81f471a,tutorial_completed,2020-06-26 02:30:57,3426
3f93-318107_,tutorial_completed,2020-05-12 13:43:44,6913
3f938-6d0349,tutorial_completed,2020-05-27 04:01:57,2807
3f961186f259,tutorial_completed,2020-04-21 23:34:18,2079
3f9612819443,tutorial_completed,2020-06-12 01:07:41,3766
3f9_62f33_85,tutorial_completed,2020-04-22 11:42:19,1233
3f9b8b-079f_,tutorial_completed,2020-05-17 11:29:09,2871
3f9fdc97c98b,tutorial_completed,2020-04-10 01:09:20,1756
3f_3a-49c6-9,tutorial_completed,2020-06-22 08:41:00,2339
3f_51c5f6780,tutorial_completed,2020-06-06 00:19:11,2158
3f_57d94cf-_,tutorial_completed,2020-06-11 13:20:25,2591
3f_93569dbd9,tutorial_completed,2020-05-10 10:05:41,695
3fa-1b4d721_,tutorial_completed,2020-04-02 20:29:23,4470
3fa2_31640f_,tutorial_completed,2020-06-22 04:36:05,6100
3fa391cc7f-1,tutorial_completed,2020-06-22 04:38:11,781
3fa44dfb09d5,tutorial_completed,2020-06-21 17:42:01,3424
3fa85658c0f7,tutorial_completed,2020-05-27 22:07:12,1042
3fab77ab846a,tutorial_completed,2020-05-30 14:12:51,1793
3fad28f92c99,tutorial_completed,2020-04-05 06:08:05,1328
3fb15_f-cb84,tutorial_completed,2020-06-28 17:39:04,5469
3fb2-d75-1a_,tutorial_completed,2020-06-25 09:15:48,2651
3fb2b5--c793,tutorial_completed,2020-05-16 09:56:47,3413
3fb33a81b3a4,tutorial_completed,2020-05-03 12:47:44,3578
3fb38b862c3_,tutorial_completed,2020-05-30 07:51:28,2365
3fb3f-9-6bab,tutorial_completed,2020-04-04 05:29:45,1595
3fb42d0f231d,tutorial_completed,2020-06-10 11:47:06,4364
3fb5--b7baab,tutorial_completed,2020-05-18 10:37:35,3001
3fb6c42fa965,tutorial_completed,2020-06-28 14:49:56,4008
3fb9-337275d,tutorial_completed,2020-05-23 21:38:57,2975
3fb_530_db40,tutorial_completed,2020-04-17 09:46:07,3510
3fb_f63a7b44,tutorial_completed,2020-05-07 13:58:31,2916
3fbc-4821d09,tutorial_completed,2020-04-06 07:51:19,789
3fbdbaa62d2d,tutorial_completed,2020-06-29 01:47:26,2773
3fc-d37f445-,tutorial_completed,2020-06-26 17:53:20,1729
3fc36d4d87-f,tutorial_completed,2020-06-05 21:26:55,3474
3fc3a_29662f,tutorial_completed,2020-06-11 20:37:34,7420
3fc896595126,tutorial_completed,2020-06-10 17:06:45,2353
3fca1b2c1_80,tutorial_completed,2020-04-30 04:37:56,2341
3fca7bb54f_-,tutorial_completed,2020-04-25 07:55:28,1378
3fca91c6552c,tutorial_completed,2020-06-30 12:30:34,3580
3fcb91d7cb06,tutorial_completed,2020-04-29 12:33:58,756
3fcc47b001f_,tutorial_completed,2020-05-15 07:54:44,2190
3fcf25d81b34,tutorial_completed,2020-06-04 05:07:38,3615
3fd-7777a41-,tutorial_completed,2020-04-18 04:02:53,2447
3fd-_b9_89_1,tutorial_completed,2020-06-01 15:02:04,1142
3fd-f192fc6f,tutorial_completed,2020-04-02 16:59:26,5126
3fd2c1b9b_-d,tutorial_completed,2020-04-22 11:00:29,5461
3fd3-dc863b0,tutorial_completed,2020-05-02 16:32:36,2562
3fd4a0bf2_60,tutorial_completed,2020-06-05 19:21:25,3990
3fd520b__76-,tutorial_completed,2020-05-29 22:20:49,2228
3fd89-_81085,tutorial_completed,2020-04-13 16:21:26,2570
3fda21228a51,tutorial_completed,2020-05-19 19:31:08,2097
3fdd-_dc6-b5,tutorial_completed,2020-06-24 16:49:10,409
3fdd-f681d40,tutorial_completed,2020-06-01 05:04:09,3726
3ff0bdb-9_71,tutorial_completed,2020-06-09 02:27:16,2981
3ff18-14b-10,tutorial_completed,2020-06-05 14:34:45,3602
3ff2d_8d2a10,tutorial_completed,2020-05-08 09:59:18,1381
3ff312_6_a_7,tutorial_completed,2020-05-28 05:19:41,1760
3ff75a36ad1_,tutorial_completed,2020-05-06 20:38:35,333
3ff90c2c2a81,tutorial_completed,2020-06-17 06:19:43,2392
3ff_4-899282,tutorial_completed,2020-06-07 13:40:33,4188
3ffa9-_b-014,tutorial_completed,2020-04-05 16:21:43,5035
3fff09-a0177,tutorial_completed,2020-05-05 04:57:07,807
4--2_d4f4a07,tutorial_completed,2020-06-24 19:28:14,2311
4--37527140-,tutorial_completed,2020-06-11 06:19:12,2454
4--3c032--1_,tutorial_completed,2020-06-30 14:23:16,1526
4--5-bb_0f90,tutorial_completed,2020-06-05 10:18:27,1212
4--7cf89a-01,tutorial_completed,2020-05-09 23:57:57,2114
4--9f538c3d-,tutorial_completed,2020-05-16 01:16:11,4340
4--a42818a_a,tutorial_completed,2020-05-12 20:40:20,1025
4--b365cb5b3,tutorial_completed,2020-04-16 15:13:57,6550
4--bb5055a49,tutorial_completed,2020-05-11 02:38:00,4260
4--c29264-66,tutorial_completed,2020-06-28 20:59:27,2475
4--d7313_c69,tutorial_completed,2020-05-21 21:40:19,3542
4-03231d8974,tutorial_completed,2020-05-30 05:08:34,1272
4-076bb_2da4,tutorial_completed,2020-04-07 11:32:59,4485
4-0a33f0d70_,tutorial_completed,2020-04-18 07:12:03,4215
4-0a8aaf80d3,tutorial_completed,2020-06-19 18:11:31,1721
4-0baa2_c7ba,tutorial_completed,2020-05-21 21:41:24,2042
4-0cf4-05801,tutorial_completed,2020-04-01 06:29:15,7929
4-0f8-_076aa,tutorial_completed,2020-05-02 09:05:22,3936
4-1-65cac5f0,tutorial_completed,2020-06-01 04:48:31,2433
4-1-88481-9b,tutorial_completed,2020-04-14 20:26:20,996
4-18-5_947ba,tutorial_completed,2020-06-02 15:52:40,631
4-198877b_20,tutorial_completed,2020-04-25 04:05:20,2516
4-1_1289972c,tutorial_completed,2020-04-24 03:36:53,581
4-1a1-408263,tutorial_completed,2020-04-22 17:48:18,3697
4-1f_4-b5ad_,tutorial_completed,2020-04-19 21:28:32,5114
4-2-486af1a-,tutorial_completed,2020-04-17 17:43:16,584
4-2-8_653_a7,tutorial_completed,2020-06-07 04:32:10,905
4-21492b3b--,tutorial_completed,2020-05-22 21:29:01,2454
4-2511d_07fd,tutorial_completed,2020-06-01 13:20:08,1836
4-26037_4652,tutorial_completed,2020-04-08 12:03:05,3069
4-268f-d8f1b,tutorial_completed,2020-05-29 01:30:11,1769
4-2693015-86,tutorial_completed,2020-05-30 04:24:40,4321
4-2_5095273f,tutorial_completed,2020-04-12 11:02:38,2876
4-2_5312657d,tutorial_completed,2020-06-14 04:08:09,3693
4-2a51-b82c_,tutorial_completed,2020-06-12 16:52:24,5992
4-2a6f1f37a_,tutorial_completed,2020-04-15 04:19:13,4202
4-2bbd4_826-,tutorial_completed,2020-06-30 16:46:24,1279
4-2cad33_145,tutorial_completed,2020-04-13 18:40:24,4181
4-2d-b6878-7,tutorial_completed,2020-05-13 21:15:22,2225
4-2d2-d71-2f,tutorial_completed,2020-06-07 16:40:05,3396
4-3-91691407,tutorial_completed,2020-05-03 02:21:17,2745
4-30-958d15f,tutorial_completed,2020-04-30 07:21:54,2749
4-3478641b_3,tutorial_completed,2020-04-04 01:25:12,6452
4-371929bf9a,tutorial_completed,2020-05-05 05:49:17,4445
4-3839283170,tutorial_completed,2020-05-10 14:05:46,515
4-3cd70f46d0,tutorial_completed,2020-04-05 11:44:59,5373
4-3d78647d3a,tutorial_completed,2020-06-19 01:41:22,1753
4-40b49728bc,tutorial_completed,2020-04-21 00:04:34,3273
4-40f94d53a3,tutorial_completed,2020-04-08 05:37:12,2581
4-431c56b38f,tutorial_completed,2020-04-22 18:37:51,1988
4-4388bb1003,tutorial_completed,2020-04-07 20:42:24,1483
4-46c5b62461,tutorial_completed,2020-05-19 05:55:13,1619
4-479142b54-,tutorial_completed,2020-05-16 19:58:48,3456
4-47da622c93,tutorial_completed,2020-05-04 19:59:48,3525
4-489256f921,tutorial_completed,2020-05-20 07:07:47,3089
4-4947cc8fd_,tutorial_completed,2020-06-03 20:31:22,3814
4-5-b2f5_d2d,tutorial_completed,2020-06-28 12:46:20,2756
4-52177_6617,tutorial_completed,2020-06-28 09:31:22,6231
4-53f304f-14,tutorial_completed,2020-05-26 08:39:16,3073
4-546fc7_39f,tutorial_completed,2020-05-03 01:54:39,2777
4-5520-2-93b,tutorial_completed,2020-05-10 11:25:22,3364
4-563c9cf_a-,tutorial_completed,2020-04-08 14:22:27,1844
4-578d_c_471,tutorial_completed,2020-05-18 19:42:28,1238
4-57f3f6f51b,tutorial_completed,2020-04-05 22:17:50,3794
4-5840b86618,tutorial_completed,2020-04-10 01:45:59,4992
4-5bdb290c5-,tutorial_completed,2020-06-24 14:55:37,1593
4-60658-8a1c,tutorial_completed,2020-05-05 09:14:04,1609
4-63f_d74580,tutorial_completed,2020-05-10 07:12:18,3457
4-64b7d4d9a4,tutorial_completed,2020-04-13 05:01:20,3930
4-6581b6cb92,tutorial_completed,2020-05-30 15:24:55,1054
4-67c48d-d_-,tutorial_completed,2020-05-09 14:18:32,1391
4-6_d31ad72-,tutorial_completed,2020-04-02 01:06:29,3414
4-700_dd_5b9,tutorial_completed,2020-06-22 11:24:32,1131
4-73564c_a38,tutorial_completed,2020-06-07 05:10:32,3929
4-7376222f-b,tutorial_completed,2020-06-20 12:59:49,883
4-74b0999c30,tutorial_completed,2020-04-04 23:27:49,3823
4-74df93b41d,tutorial_completed,2020-05-08 19:21:58,2781
4-771_-9c091,tutorial_completed,2020-04-04 18:31:27,3570
4-7731_41a7a,tutorial_completed,2020-04-27 07:16:02,2854
4-7ad7d_137_,tutorial_completed,2020-04-03 03:08:29,3175
4-7bc4-85c82,tutorial_completed,2020-04-13 06:13:58,2028
4-7c66_60774,tutorial_completed,2020-06-27 13:00:19,1294
4-7d83b8f4_1,tutorial_completed,2020-06-11 21:06:24,2860
4-7f3fcb_ad8,tutorial_completed,2020-06-15 20:29:16,2138
4-8-6b93-936,tutorial_completed,2020-04-06 23:22:36,1053
4-806f86_556,tutorial_completed,2020-05-30 14:29:46,3523
4-8208116c73,tutorial_completed,2020-04-10 06:18:23,2113
4-833379aa-a,tutorial_completed,2020-05-04 10:21:31,2324
4-876bff-c73,tutorial_completed,2020-05-12 17:07:26,899
4-881535f3_7,tutorial_completed,2020-05-29 17:35:30,1935
4-89-540c658,tutorial_completed,2020-06-01 01:52:29,3005
4-89-cb88ba8,tutorial_completed,2020-05-06 12:29:14,3671
4-8d8903a9-d,tutorial_completed,2020-04-25 02:16:21,2314
4-946a1_c4a-,tutorial_completed,2020-05-10 13:29:00,5338
4-98f_51__7b,tutorial_completed,2020-05-27 12:26:25,3467
4-9d09d070_4,tutorial_completed,2020-04-13 06:30:16,2899
4-_3908558_1,tutorial_completed,2020-06-03 11:41:17,1279
4-_5217_5242,tutorial_completed,2020-06-05 07:55:53,5276
4-_6254-344-,tutorial_completed,2020-05-18 09:33:23,2719
4-_867a61229,tutorial_completed,2020-06-01 08:26:51,3504
4-_a4424a581,tutorial_completed,2020-04-24 02:49:13,2712
4-_a4_bd-a78,tutorial_completed,2020-04-05 07:15:14,2431
4-_b-cdcf506,tutorial_completed,2020-05-25 05:29:35,4215
4-_b409c1048,tutorial_completed,2020-04-10 21:46:30,841
4-_cb-_194_5,tutorial_completed,2020-05-03 20:09:18,2645
4-_d2b1c50d-,tutorial_completed,2020-06-17 04:45:36,1902
4-a66-bc33cc,tutorial_completed,2020-06-13 21:52:17,3000
4-a82_663cc-,tutorial_completed,2020-04-20 23:49:48,1534
4-aa4cc157_a,tutorial_completed,2020-06-06 20:40:19,1697
4-b07c227b3d,tutorial_completed,2020-04-16 09:51:51,2906
4-b2952f508_,tutorial_completed,2020-04-25 22:51:15,4390
4-b6440-21b6,tutorial_completed,2020-04-07 03:00:35,5504
4-b95063c501,tutorial_completed,2020-05-18 18:42:43,2601
4-b_f8122318,tutorial_completed,2020-05-31 15:39:25,254
4-ba05631518,tutorial_completed,2020-05-16 23:50:43,2027
4-bccf_d4_d_,tutorial_completed,2020-04-06 03:31:18,1506
4-bddb529fc3,tutorial_completed,2020-06-14 14:33:00,2464
4-bdf7b8773a,tutorial_completed,2020-05-23 08:41:55,2515
4-c-043d_f61,tutorial_completed,2020-05-01 23:56:57,791
4-c-c8a4_d3-,tutorial_completed,2020-05-01 04:50:30,2378
4-c15f05b00_,tutorial_completed,2020-04-14 08:27:27,1323
4-c193484705,tutorial_completed,2020-06-21 12:34:52,2932
4-c24027_d19,tutorial_completed,2020-05-11 09:52:54,2596
4-c3_4ffa144,tutorial_completed,2020-04-05 08:41:46,2678
4-c3d2_66183,tutorial_completed,2020-05-17 12:29:03,1371
4-c449d1249-,tutorial_completed,2020-06-15 11:29:44,7345
4-c473d6_8-4,tutorial_completed,2020-06-12 22:36:10,1458
4-c4a0_8-17_,tutorial_completed,2020-06-12 09:54:37,791
4-c8_f0_f912,tutorial_completed,2020-05-15 21:06:46,2956
4-c9_1bd_c58,tutorial_completed,2020-06-05 04:30:53,1696
4-cb101-d985,tutorial_completed,2020-04-26 14:14:08,3664
4-cd1b_f_768,tutorial_completed,2020-04-23 21:13:11,1881
4-d-213-2b93,tutorial_completed,2020-04-08 18:16:12,3735
4-d0240_3a54,tutorial_completed,2020-04-17 06:59:53,5410
4-d0f632d120,tutorial_completed,2020-04-22 07:03:26,2652
4-d1bac25334,tutorial_completed,2020-05-01 13:33:47,1574
4-d236f7cad2,tutorial_completed,2020-04-19 09:14:05,3255
4-d845004_7b,tutorial_completed,2020-05-08 05:48:18,2265
4-d988-b--60,tutorial_completed,2020-06-03 02:48:16,1996
4-d_b822_f45,tutorial_completed,2020-06-10 16:09:58,3462
4-f2-61b145f,tutorial_completed,2020-04-29 01:24:49,1972
4-f728-625a4,tutorial_completed,2020-05-25 03:04:58,849
4-f8bd4d8433,tutorial_completed,2020-05-23 11:04:25,1736
40-3f5a4784d,tutorial_completed,2020-04-27 04:43:02,1207
40-6_a-b29f_,tutorial_completed,2020-05-06 00:24:31,1115
40-7f55c45b1,tutorial_completed,2020-04-05 05:01:31,681
40-_26b89846,tutorial_completed,2020-05-31 01:22:45,1779
40-bb3f61350,tutorial_completed,2020-04-20 20:19:14,1485
40-d00f010_4,tutorial_completed,2020-04-01 19:23:26,5122
40-f614-4195,tutorial_completed,2020-04-14 21:17:29,4549
40-fc8-0f40f,tutorial_completed,2020-05-30 17:09:26,5630
400-473d_4d1,tutorial_completed,2020-06-10 07:30:33,1373
400068d--bc_,tutorial_completed,2020-04-21 03:20:24,2372
4001f8d1a53d,tutorial_completed,2020-06-02 18:55:15,550
4003__348201,tutorial_completed,2020-06-24 00:35:07,1129
4003cad3b589,tutorial_completed,2020-04-21 09:56:41,3810
40067c3aa4-d,tutorial_completed,2020-06-06 16:59:42,1823
4006d_45abbf,tutorial_completed,2020-05-04 11:51:52,1062
4008a0817cb7,tutorial_completed,2020-06-01 02:01:39,3774
400_851-a-d9,tutorial_completed,2020-05-24 13:17:58,947
400__4d4f5_c,tutorial_completed,2020-05-16 13:52:40,1532
400_cbd0f87_,tutorial_completed,2020-06-06 07:01:10,1370
400b07_f18_1,tutorial_completed,2020-05-14 19:32:10,2650
400b9d5f3008,tutorial_completed,2020-05-09 16:56:36,1824
400d2f73d6d2,tutorial_completed,2020-06-13 09:02:33,2203
401093897bfc,tutorial_completed,2020-06-27 17:19:16,1527
4012da0_45dc,tutorial_completed,2020-04-22 07:24:55,1852
401423ffc56-,tutorial_completed,2020-06-29 20:57:26,890
401819a24_a9,tutorial_completed,2020-06-29 15:05:57,5399
40190b4-ba-3,tutorial_completed,2020-04-10 11:26:11,5487
401a9-3d09f4,tutorial_completed,2020-05-16 12:08:02,2814
401fd6db778a,tutorial_completed,2020-05-11 05:56:12,1435
4020-96fa_1-,tutorial_completed,2020-05-07 19:39:36,1210
4020f80f1720,tutorial_completed,2020-05-26 21:30:08,389
4024cf6_0954,tutorial_completed,2020-05-25 00:39:34,1972
402552fdfbd2,tutorial_completed,2020-05-15 23:22:05,2006
402a-_5749b1,tutorial_completed,2020-04-28 14:59:28,2948
402ab-f_7ca0,tutorial_completed,2020-04-16 06:16:48,2020
402b504--311,tutorial_completed,2020-05-10 15:56:17,1532
402b73d22469,tutorial_completed,2020-04-15 02:22:33,2335
402c19443-0b,tutorial_completed,2020-05-30 19:01:54,4111
402f0c18fd9_,tutorial_completed,2020-04-26 04:51:05,2335
403-6-5ad84f,tutorial_completed,2020-06-30 22:43:47,1065
403499433a5a,tutorial_completed,2020-06-27 07:45:19,2302
403819912478,tutorial_completed,2020-04-17 02:01:22,3887
40384d8f15d5,tutorial_completed,2020-05-28 15:44:12,3513
403_fbd08-a0,tutorial_completed,2020-04-24 21:36:26,1708
403a48b7d4a8,tutorial_completed,2020-05-26 04:11:14,1748
404394275dbf,tutorial_completed,2020-05-02 17:52:22,5490
4047fba0_29a,tutorial_completed,2020-06-09 11:30:29,4420
4050-4fc0624,tutorial_completed,2020-06-21 18:47:05,279
4051d-b821d-,tutorial_completed,2020-06-07 05:48:43,822
40521ba3_d2a,tutorial_completed,2020-04-09 22:25:37,2894
405298d2-cb9,tutorial_completed,2020-04-29 03:59:33,1952
40545f7_c__7,tutorial_completed,2020-06-16 14:01:00,1691
40550d7942c3,tutorial_completed,2020-06-02 23:47:43,3131
405510b5-bd_,tutorial_completed,2020-05-21 04:18:32,2920
40567_79-416,tutorial_completed,2020-04-02 22:52:58,3992
40587_89f_13,tutorial_completed,2020-04-11 19:52:30,3097
405_-c873d60,tutorial_completed,2020-06-03 10:33:45,2934
405a424824-2,tutorial_completed,2020-05-07 07:32:09,3824
405b6-6208c9,tutorial_completed,2020-06-22 23:56:45,1152
405b_4-2d6a0,tutorial_completed,2020-05-17 03:42:26,1518
405c4aa59fda,tutorial_completed,2020-05-08 14:47:51,615
405f535a87d1,tutorial_completed,2020-05-17 01:44:52,1608
405fc29d628c,tutorial_completed,2020-05-01 07:33:17,1147
4060c97b6778,tutorial_completed,2020-05-17 17:08:59,1260
406129743c-0,tutorial_completed,2020-06-07 19:30:40,2171
4061a097c004,tutorial_completed,2020-04-28 06:34:26,1400
4062b44848-3,tutorial_completed,2020-05-26 02:00:37,2801
4064-1950-c0,tutorial_completed,2020-05-26 15:16:26,2246
406aa938699d,tutorial_completed,2020-04-03 01:09:22,2884
406abdf72f7_,tutorial_completed,2020-05-18 01:00:51,2582
406b2cc_a42c,tutorial_completed,2020-04-14 12:10:51,1402
406b9aa4b236,tutorial_completed,2020-05-29 17:24:28,969
406bcaf0_c1a,tutorial_completed,2020-06-08 07:50:39,2676
406c_06aa94_,tutorial_completed,2020-06-11 08:41:20,3837
406fdbff400f,tutorial_completed,2020-06-28 01:12:45,2461
407-3--b2bb4,tutorial_completed,2020-06-29 04:43:19,2945
40704a_9d599,tutorial_completed,2020-05-19 14:06:58,809
4070a41-1272,tutorial_completed,2020-04-20 15:56:58,4905
4071d7472368,tutorial_completed,2020-05-20 21:25:53,2441
4078cd1f5_08,tutorial_completed,2020-06-22 06:33:52,2949
407ac5bc417a,tutorial_completed,2020-04-20 00:58:20,706
4083488f-541,tutorial_completed,2020-04-06 17:04:47,884
4084732b3488,tutorial_completed,2020-05-15 17:55:53,1604
40859cc4d688,tutorial_completed,2020-06-30 16:37:49,1781
40867dd769_6,tutorial_completed,2020-04-09 08:44:39,3378
4086f4_1bfcf,tutorial_completed,2020-05-04 17:12:13,5462
40875fd1cf54,tutorial_completed,2020-06-21 07:24:24,690
408914fb0349,tutorial_completed,2020-06-30 23:31:06,783
408c1a1dc__5,tutorial_completed,2020-05-10 21:42:50,246
408f0_872d5d,tutorial_completed,2020-06-13 03:49:47,1728
409229563770,tutorial_completed,2020-06-22 03:34:21,6233
4093_c977c85,tutorial_completed,2020-04-24 16:13:27,2384
40953-0015d3,tutorial_completed,2020-04-04 15:19:33,4283
4096c6fd915c,tutorial_completed,2020-06-05 17:43:11,2161
4099_b556-69,tutorial_completed,2020-05-05 22:19:46,3271
409_c5d1ac7c,tutorial_completed,2020-05-05 22:43:50,2834
409b8f4bc6d2,tutorial_completed,2020-05-23 13:52:11,927
409b9-ca9501,tutorial_completed,2020-04-10 18:03:42,2842
409ba86ff5cd,tutorial_completed,2020-04-13 04:31:39,3438
409f298c90b9,tutorial_completed,2020-06-13 01:20:40,8263
409f4fd944f_,tutorial_completed,2020-05-02 14:15:21,4947
40_-70d501-9,tutorial_completed,2020-06-27 14:47:23,3842
40_1fc30a381,tutorial_completed,2020-05-14 10:33:05,4216
40_28c72983_,tutorial_completed,2020-05-21 21:47:45,1268
40_311b5129a,tutorial_completed,2020-06-05 22:23:58,1336
40_b52_0dbb_,tutorial_completed,2020-04-18 02:59:00,2638
40_c970b39cf,tutorial_completed,2020-06-20 03:18:45,1589
